Iteration,Distance_to_True_x,Distance_to_Optimal_x
0,1.1010125412855643,1.0571204322270538
1,9.566771183830172,9.574669960976337
2,5.064304120872088,5.069003598923407
3,2.4378632603593324,2.4320043238630276
4,1.0934485220895933,1.0583850085583832
5,1.477179479865058,1.460607838224654
6,0.9603820613207122,0.9223090371248277
7,1.2030779504481393,1.1773585942516043
8,0.924889462477922,0.8874053151997259
9,1.0420682169035873,1.0074212430829808
10,0.8815150642138903,0.8410183208804862
11,0.9569937983019342,0.9198336579455922
12,0.8638488619574912,0.8252001375495384
13,0.9059646621695043,0.8671249978536504
14,0.8475581259946344,0.8095318068800071
15,0.8648549740860307,0.8229830127814691
16,0.821764975662296,0.7814884804902887
17,0.8298362849580173,0.7892386304752439
18,0.8013621087762138,0.7600739741896002
19,0.8084111529530813,0.7665595174815287
20,0.7771458229291687,0.7351661354324843
21,0.7740348766209734,0.7329051109025742
22,0.7470005391599543,0.7054771476287298
23,0.7526007861690602,0.7117428429771282
24,0.7325704825342533,0.6911445334877945
25,0.7326782311655609,0.6917704515835597
26,0.7060390148857152,0.6637563445362595
27,0.7076700728124575,0.6644965855105059
28,0.6928821040972034,0.6505748465555922
29,0.6962634659802225,0.6545625008544687
30,0.6798566442374921,0.6379224411381852
31,0.680474585750609,0.639224348933608
32,0.6664430216401753,0.6221607822467689
33,0.6682361777907239,0.6255894550454149
34,0.6550172644434977,0.6133065984544583
35,0.6512108247542061,0.6098992077892285
36,0.6412892680772856,0.5984327683180669
37,0.6407808117235794,0.597365278911923
38,0.6307644105956087,0.587025220076668
39,0.6262998788329145,0.5834767063222587
40,0.619152099551475,0.5767891392884659
41,0.6180860758952291,0.5755237226349508
42,0.6127705803323975,0.5707217091037919
43,0.6068557554240068,0.5647394993586409
44,0.6039708549654627,0.5625946847698813
45,0.599794165205089,0.5556308991252056
46,0.5953443094380592,0.5530614097874823
47,0.5910677476495451,0.5486560915314095
48,0.5866980058696869,0.5440655430872547
49,0.5855512577754981,0.5429957361926038
50,0.5818346862821338,0.5403775129437768
51,0.5774320539060804,0.5340446662198727
52,0.5759145784870865,0.5329089501256381
53,0.5710449579500354,0.5285994265925702
54,0.5697159178960467,0.5274231112852806
55,0.5655075113403697,0.523208168076206
56,0.5641436943543982,0.5221421077065991
57,0.5608018220611752,0.5180900414965104
58,0.5584481480666023,0.5160093910920369
59,0.555095162752983,0.5122607760169653
60,0.5521270887309498,0.5088986212278164
61,0.5487582957680365,0.5055040747990721
62,0.5481279528828519,0.50601285663566
63,0.5447012232392103,0.5025772068291959
64,0.5421112346986572,0.4981791942036567
65,0.5403225258454813,0.49703261239966556
66,0.5382586150351563,0.49577679342864406
67,0.5361294366141898,0.49328567734323253
68,0.5342619745597718,0.4911645601353373
69,0.5321499106031934,0.48990494855526484
70,0.5306709917354279,0.4879980431401473
71,0.528580596805293,0.48582620153172573
72,0.526609273408074,0.4830911414743231
73,0.5251644644649808,0.4821626201694739
74,0.5244150759126415,0.4819977058124551
75,0.5211179775465767,0.4788911112341505
76,0.5207566098032888,0.4777535341727252
77,0.5182519109001981,0.4750776490260469
78,0.5176028953470156,0.47481041209060715
79,0.5147435384570735,0.4720956921527319
80,0.514087491127982,0.4708511949269685
81,0.5124073695771197,0.47007090184275796
82,0.5117042659668688,0.46908879736274545
83,0.5102494441030797,0.4677298548089292
84,0.5092146127559127,0.4656161582357917
85,0.5081799107528829,0.4651530126889528
86,0.5073461332731397,0.46466114781090795
87,0.5061300409617999,0.46420941201657123
88,0.5039921414784972,0.46092468246276147
89,0.5037278125623288,0.46060920767717084
90,0.5019628012834566,0.4589561812828662
91,0.5013864091198641,0.45915466008166267
92,0.5001724646908082,0.4569113247693488
93,0.4990061585471193,0.4566977129679286
94,0.49830839701975554,0.4561531170196379
95,0.4964280343571794,0.4537412033355832
96,0.4960012313971704,0.4525570340369233
97,0.4944046143851805,0.4518472543822575
98,0.4941090825888733,0.4515067501545116
99,0.4924764732152215,0.45050657071321765
100,0.491755281117846,0.449100356244477
101,0.49046381141312995,0.44714775166594223
102,0.49002851162065814,0.4470580835938395
103,0.4887688346651413,0.446425593695872
104,0.487981708523074,0.44499136605781864
105,0.48755160861915653,0.4450039505449706
106,0.48670433651286515,0.4434677002085183
107,0.48553015408775724,0.4428049799378658
108,0.48515169830611615,0.44181826701614557
109,0.48445459153637976,0.4417948713184121
110,0.48379152852295987,0.4414056242983247
111,0.48249867995171536,0.4402310324161402
112,0.48213000037348314,0.43880942658363464
113,0.48069175413342524,0.43788846691470057
114,0.48035131537332926,0.4372441590391321
115,0.4792437152966744,0.4368682386290416
116,0.4789027894599772,0.43621164302807086
117,0.47764136649597755,0.43503500744326445
118,0.476987505538374,0.4338320699917934
119,0.47645976355889386,0.43403729560053156
120,0.47563121807916775,0.43239891448207324
121,0.4748442374740201,0.43220011482053733
122,0.47384552750365455,0.4312599358657797
123,0.47373913094809605,0.43161426357581933
124,0.47290983683387894,0.42958778642162637
125,0.47242389631080217,0.42960757933554794
126,0.4719287902696062,0.42955776825345127
127,0.4709242911627867,0.4284751957342577
128,0.4706759013997992,0.42811648982296585
129,0.46956655307007006,0.4267031486983931
130,0.46969803244320013,0.4265462573497254
131,0.46818079327283574,0.4257863663690388
132,0.46826856473255907,0.42552730016026885
133,0.4673888290009765,0.42470210249984697
134,0.4671077576958815,0.424615271876673
135,0.46632889323607485,0.4237514197278955
136,0.46596586594830985,0.4226451283634712
137,0.46520172468461773,0.422459337862852
138,0.4650126605775418,0.4224943597688213
139,0.46396126362041235,0.4215237314586546
140,0.46395679006158036,0.42117597971005477
141,0.46341305233907043,0.42045311899461413
142,0.4632282802046566,0.4205372338858245
143,0.46245826074526,0.4198676595378408
144,0.4620199675745585,0.419314279110048
145,0.4616490990239537,0.41937656019406755
146,0.46129807146489465,0.41805422553017063
147,0.4609889499834306,0.4185448151776114
