Iteration,Distance_to_True_x,Distance_to_Optimal_x
0,1.1010125412855643,1.0571204322270538
1,1.1010125412855643,1.0571204322270538
2,1.1010125412855643,1.0571204322270538
3,1.1010125412855643,1.0571204322270538
4,1.1010125412855643,1.0571204322270538
5,1.1010125412855643,1.0571204322270538
6,1.080093449091525,1.036177636343638
7,0.9540652912939345,0.9104596047110151
8,0.685401050704851,0.6434953602682543
9,0.47103669026698125,0.44135229747235866
10,0.467020583448838,0.46249211353908803
11,0.5151078968648176,0.524608497089868
12,0.45167256231928016,0.47061002428746945
13,0.31543333799451573,0.3441455614527636
14,0.19495379927070033,0.23261637063820687
15,0.18903345250345024,0.21659284238918294
16,0.2337922964105398,0.24637618296898678
17,0.24273130967218026,0.2465581277568288
18,0.2075687736894479,0.20545916616957488
19,0.148854414368685,0.1410774446179193
20,0.09995170113161982,0.08591018658227409
21,0.09348119639786026,0.08014666334942078
22,0.10998038391652075,0.10210253098556361
23,0.11588738089900268,0.11210563995698841
24,0.10347116553131384,0.10352664034533635
25,0.07802544417971295,0.08353600199810697
26,0.05183643217634531,0.06634488332654002
27,0.04309244752802652,0.06533144467425715
28,0.05239382808405449,0.07515085421991467
29,0.060229813666842685,0.08219608482504338
30,0.05872619414783597,0.08072870778656943
31,0.048657980918746235,0.07154205300918778
32,0.035167444661374926,0.05904908174964298
33,0.02732361395248748,0.04916154177991624
34,0.03111950129518877,0.04571045580984412
35,0.03906391057937663,0.04393300974646422
36,0.047056279545400315,0.041923112048331754
37,0.054219483488010985,0.04061017906619483
38,0.05923282746167425,0.03966186808334653
39,0.06112069023359318,0.03820491793951779
40,0.05980859076503155,0.0361675283598455
41,0.05594305464589559,0.034378113569460224
42,0.05054654634721216,0.03385093431245641
43,0.04476572766160273,0.03493297398342682
44,0.03967755916769069,0.03702810142911962
45,0.03608560527169396,0.03912243116530247
46,0.03435558847910792,0.04041408338575918
47,0.0344132878638312,0.040579035041276336
48,0.035897405032336335,0.039745515006283566
49,0.038308793931971015,0.03832583284386773
50,0.04109534561130602,0.036799056109446095
