Iteration,Distance_to_True_x,Distance_to_Optimal_x
0,1.1010125412855643,1.0571204322270538
1,1.011051795157314,0.9668775567966246
2,0.7203715952990382,0.6725053145836849
3,0.49375622996225577,0.44825352384850853
4,0.34321493586676804,0.3099795064844259
5,0.21531783388741282,0.20413807858009617
6,0.1457405010660576,0.17281411659463683
7,0.16357268035238173,0.21199697073457965
8,0.20983091804329476,0.25453626964717097
9,0.23151523117229486,0.2707668811116326
10,0.22350381138285866,0.25728013168235336
11,0.19082647831906294,0.21934892069572084
12,0.1455182938715061,0.1671090948804114
13,0.11121179952666281,0.12010532142880773
14,0.10797888101646326,0.09926274841468259
15,0.12367577257090646,0.10364967945013873
16,0.13711549512302418,0.11288270824143246
17,0.13998127111507608,0.11457349544763394
18,0.13347125797341722,0.10699208419410804
19,0.12222760229638083,0.09574677154296354
20,0.11300325618054295,0.08936479757281857
21,0.10896102595658211,0.09110471750586828
22,0.10800952449283076,0.09645689063078104
23,0.10722831313098889,0.10055942492316083
24,0.10421511467587286,0.1005870934189786
25,0.1002638463008676,0.09787767250381162
26,0.09708081726587854,0.09426242961568232
27,0.09582234659539905,0.09102323560531697
28,0.09673733864239159,0.08892710619250399
29,0.0993088959147243,0.08813377280452425
30,0.10263834207487987,0.08832637282374245
31,0.10556836823595478,0.08879412518754116
32,0.10700639920709795,0.08849219722374516
33,0.10693985546510223,0.0873360121095064
34,0.10619594688634824,0.0857320292348609
35,0.10508100550555255,0.08385248460129327
36,0.10401231513048549,0.08198557642781007
37,0.10306879243595803,0.08014979421168553
38,0.10235481813363916,0.07847189794557331
39,0.10197602073096262,0.07712120380586748
40,0.10186397498578695,0.07609961134890407
41,0.10186219509479803,0.07536094017428302
42,0.10193749147218373,0.07500308006596713
43,0.10212978595597182,0.07514279823693903
44,0.10239176005103667,0.07573453302261945
45,0.10264793058926609,0.07665246294575691
46,0.10286090701992111,0.07774534905140706
47,0.10296311992336273,0.0787639645724325
48,0.1027792563211306,0.07948941401167968
49,0.10243260463815453,0.07998411650964649
50,0.10214110739573362,0.08041408244828392
51,0.10199423184262753,0.08084100106924012
52,0.10178509011728444,0.0809356448198004
53,0.10170989017574092,0.08092144417584643
54,0.10198325338826116,0.08106884319212983
55,0.10265632119286514,0.08148463259136311
56,0.1035962152824328,0.08204595063794068
57,0.1046515463706706,0.0826339607149667
58,0.10564986888503841,0.08310838874230793
59,0.10649166511450606,0.08339812280820097
60,0.10717814013267728,0.08353991849138762
61,0.10774805524406314,0.08360334292566746
62,0.1081653601958676,0.08356518426759729
63,0.10841627284201526,0.08341841121029427
64,0.1085201261718692,0.08319087003652229
65,0.10849599692188518,0.08291228774002611
66,0.10835703844875011,0.08260652976276638
67,0.10808492800183775,0.08225315044489849
68,0.10767557363955459,0.08184538914513953
69,0.10713955438554519,0.08138911773420426
70,0.10649717213363309,0.080895918080911
71,0.10576792723718473,0.08037119491503086
72,0.10498225195235154,0.07983013935340401
73,0.10418610691096616,0.07930562031208811
74,0.10342197867985835,0.0788277158993428
75,0.10272091717910391,0.07841583269218641
76,0.10210320320506441,0.07808033053791201
77,0.1015807369992246,0.07782555707301243
78,0.10115773978316425,0.0776505121981616
79,0.10083036660002832,0.07754804498644151
80,0.10057943275226819,0.07749601424859066
81,0.10038300520374266,0.07747149585232592
82,0.10022327726742979,0.07744924642788868
83,0.10008849305283861,0.07739958028321892
84,0.09996859096840578,0.0773121766168132
85,0.099868827542151,0.07720149493237168
86,0.09978305391553649,0.07707366816456748
87,0.09970585974506865,0.07693818421047766
88,0.09963330094452098,0.07680630162648142
89,0.09956139369694618,0.07668754117546116
90,0.09948795562297563,0.07659086330792637
91,0.0994032891493505,0.07652015233316228
92,0.09931776275118757,0.07649275260058365
93,0.09925000517569563,0.07652720367381524
94,0.09921804676184509,0.07663273713231587
95,0.09923588278917987,0.07680315461150279
