Iteration,Distance_to_True_x,Distance_to_Optimal_x
0,1.1010125412855643,1.0571204322270538
1,1.014568057337538,0.9701947059263696
2,0.9547263219128703,0.9102658648255422
3,0.9068332934087189,0.8624323076808863
4,0.8657046586688923,0.8214554958997657
5,0.828983369546438,0.7849614084285562
6,0.7955871509636177,0.7517629631731578
7,0.7649620963739195,0.7212901546663955
8,0.7369555202133838,0.6934644992911708
9,0.7112378183103372,0.6679535619101853
10,0.6876334444000503,0.6445783275861848
11,0.6659122922215789,0.6231066575610251
12,0.6458598481972672,0.603240269436713
13,0.6275094635133524,0.5850641792177051
14,0.6106765744827449,0.5683580451448946
15,0.5953736484244277,0.5531592874747358
16,0.581395719792433,0.5392665189351625
17,0.5685425857920202,0.5264824653395808
18,0.5566511507294287,0.5146465844796979
19,0.5456529778172858,0.503690032612664
20,0.535491840254197,0.49355788901037606
21,0.5260617119563666,0.4841464846307718
22,0.5173394558153429,0.47543303512143986
23,0.5092737750613714,0.4673679128542093
24,0.5017966255207933,0.4598849815156435
25,0.49484958520258615,0.45292745196245326
26,0.48838213319523316,0.4464461791738941
27,0.4823502922694468,0.4403983282578727
28,0.47671554876402156,0.43474632002268687
29,0.47144398546224076,0.42945698979442176
30,0.46650557941642773,0.424500910158253
31,0.46187362861764514,0.419851840769202
32,0.4575242801976907,0.4154862775320732
33,0.45343613934405474,0.4113830801881137
34,0.4495899429276423,0.4075231623232979
35,0.44596828544018596,0.4038892315076311
36,0.4425553875414053,0.40046557003318345
37,0.4393368995627747,0.3972378487919088
38,0.43629973387744714,0.3941929684046467
39,0.4334319212494033,0.3913189229118863
40,0.4307224872101584,0.38860468226061506
41,0.4281613452447219,0.3860400905395227
42,0.42573920414864247,0.38361577747786063
43,0.4234474873807927,0.38132308116870384
44,0.4212782626087167,0.37915398033277736
45,0.4192240424834634,0.37710033073473004
46,0.4172905056738982,0.37516552197498443
47,0.4155285578416248,0.37340138084762975
48,0.41392171607295425,0.3717916307958796
49,0.4124552390412068,0.3703217055788462
50,0.41111592111275896,0.36897854666356017
51,0.4098919146017666,0.36775042878612757
52,0.40877257549744117,0.36662680885243376
53,0.4077483289512475,0.36559819437599933
54,0.4068105515403603,0.3646560284233121
55,0.4059514678804205,0.36379258862294395
56,0.40516405959035473,0.3630008982434214
57,0.40444198494768735,0.36227464769213064
58,0.4037795078382929,0.36160812505964873
59,0.40317143481730716,0.36099615454983885
60,0.4026130592706228,0.36043404180966304
61,0.40210011180831423,0.3599175253140632
62,0.40162871613929935,0.3594427330778392
63,0.4011953497756075,0.3590061440636603
64,0.40079680899857173,0.35860455373723865
65,0.4004301775909478,0.3582350432902822
66,0.4000927989005783,0.3578949521114467
67,0.39978225085446323,0.35758185313685537
68,0.39949632358829423,0.3572935307562402
69,0.39923299939674295,0.35702796098944484
70,0.3989904347449133,0.35678329368178735
71,0.3987669441120966,0.3565578364963172
72,0.39856098546589297,0.35635004050688446
73,0.3983711471883897,0.35615848721867327
74,0.3981961362968305,0.3559818768628238
75,0.39803476781944747,0.35581901782934516
76,0.3978859552031607,0.35566881711799636
77,0.39774870164396176,0.35553027170044277
78,0.3976220922432162,0.3554024606990132
79,0.39750528690406073,0.35528453829797857
80,0.39739751389170724,0.3551757273126212
81,0.3972980639899604,0.35507531334961595
82,0.3972062851937516,0.35498263949953185
83,0.39712157788409796,0.35489710150869996
84,0.3970433904377383,0.3548181433833884
85,0.39697121522884904,0.354745253384257
86,0.39690458498480663,0.3546779603735249
87,0.3968430694619946,0.3546158304812308
88,0.39678627241122655,0.3545584640604673
89,0.3967338288055204,0.354505492904577
90,0.39668540230576826,0.35445657770205513
91,0.3966406829423407,0.3544114057073588
92,0.3965993849928769,0.3543696886080018
93,0.3965612450384884,0.35433116057025976
94,0.3965260201823574,0.3542955764475423
95,0.3964934864162782,0.3542627101370378
96,0.39646343712208854,0.3542323530716176
97,0.3964356816961889,0.35420431283522386
98,0.39641004428646387,0.35417841189107546
99,0.3963863626319242,0.354154486413018
100,0.3963644869962878,0.3541323852112382
101,0.3963442791875233,0.35411196874436474
102,0.3963256116561088,0.3540931082107009
103,0.39630836666541086,0.35407568471198225
104,0.39629243552817855,0.3540595884836458
105,0.3962777179036807,0.3540447181861194
106,0.396264121150494,0.3540309802521278
107,0.3962515597303848,0.35401828828544063
108,0.39623995465912265,0.3540065625068821
109,0.39622923300041824,0.35399572924378153
110,0.3962193273995057,0.3539857204593653
111,0.3962101756531809,0.3539764733188862
112,0.39620172031337614,0.35396792978955516
113,0.39619390832159607,0.35396003627158334
114,0.3961866906717604,0.3539527432578662
115,0.39618002209920183,0.35394600502004225
116,0.39617386079375383,0.3539397793188484
117,0.39616816813502737,0.3539340271368569
118,0.3961629084481361,0.3539287124318415
119,0.39615804877826466,0.35392380190915473
120,0.39615355868260754,0.35391926481163327
121,0.3961494100383224,0.3539150727256641
122,0.39614557686525,0.35391119940215426
123,0.3961420351622545,0.3539076205912476
124,0.39613876275612453,0.3539043138897208
125,0.3961357391620644,0.3539012586000798
126,0.3961329454548761,0.35389843560044887
127,0.3961303641500085,0.35389582722442225
128,0.39612797909371045,0.3538934171501078
129,0.3961257753615875,0.3538911902976563
130,0.39612373916491456,0.3538891327346227
131,0.3961218577641078,0.35388723158855684
132,0.3961201193888066,0.3538854749662703
133,0.3961185131640567,0.3538838518792649
134,0.3961170290421286,0.3538823521748518
135,0.39611565773953666,0.3538809664725252
136,0.3961143906788631,0.3538796861051872
137,0.39611321993501697,0.35387850306485436
138,0.39611213818559043,0.3538774099525013
139,0.3961111386649978,0.35387639993172654
140,0.39611021512210964,0.3538754666859484
141,0.39610936178111245,0.35387460437886
142,0.39610857330535176,0.35387380761789655
143,0.39610784476392596,0.3538730714204842
