Iteration,Distance_to_True_x,Distance_to_Optimal_x
0,1.1010125412855643,1.0571204322270538
1,9.566771183830172,9.574669960976337
2,5.1010897477003105,5.10551217947099
3,2.552796705944267,2.5456770584561035
4,1.3081008907858114,1.2714417304933143
5,1.5937915849476065,1.5759181765057584
6,1.0630717085738821,1.0212199145774612
7,1.359844190197661,1.332976624278325
8,0.994259950140077,0.9517049835157497
9,1.2491848405093338,1.216517336567371
10,0.9636954053522131,0.9209456970085
11,1.1839922705787638,1.1473073152624007
12,0.94734909353567,0.9039830279658987
13,1.1398432012408486,1.101204347304448
14,0.936369752907337,0.8924753563959537
15,1.1049610413327189,1.0654454530076758
16,0.9254749943536081,0.881157524488748
17,1.0662917467436719,1.026439583297836
18,0.904860940369817,0.8603395393240268
19,0.9576340212708917,0.9160101608121843
20,0.9054495430142182,0.8606432768707213
21,0.9318923171368121,0.8909579833885933
22,0.896935529226352,0.8520567647539455
23,0.9227869767827258,0.8813023205635209
24,0.8910385594549047,0.8460482123655653
25,0.9151916695672833,0.8733852983965413
26,0.8858453287740414,0.840765925007573
27,0.9083538454395992,0.8662834121902546
28,0.8810820064737039,0.8359372894751111
29,0.9021108804363488,0.8598260387229545
30,0.8766290775069472,0.831429180872726
31,0.8962678374477436,0.8537924509914109
32,0.8723361557122492,0.8270971745456656
33,0.8907122895364887,0.8480806106595905
34,0.8681656630862296,0.822900902031036
35,0.8854504894298045,0.8426759327135013
36,0.8641118431064833,0.8188182044859634
37,0.8803308057019359,0.8374347561250026
38,0.8600521692719708,0.814750132773232
39,0.875340563725038,0.8323295209186174
40,0.8560299367670372,0.8107228221012597
41,0.8703844191418507,0.8272790231580325
42,0.851947702862512,0.8066396510198153
43,0.8654516595540941,0.8222728115430166
44,0.8478286613765509,0.8025233552438665
45,0.8606011980927759,0.817303789808233
46,0.8436454023442536,0.7983266747598309
47,0.8555899626094691,0.8122426609965271
48,0.8393365791320736,0.7940197716063176
49,0.8505508042126741,0.8071458225291526
50,0.8349017985815629,0.7895976861376788
51,0.8455004380337067,0.8020132760686449
52,0.8304133559107575,0.7850860864217629
53,0.8401074293713077,0.7966080239953094
54,0.8256046125962909,0.7803018561701877
55,0.8346814577313443,0.791104448957241
56,0.8206915768992236,0.7753774938747112
57,0.8290625584067847,0.7854584368263872
58,0.8156083577222759,0.7703087113694174
59,0.8232948670817531,0.7796367425459735
60,0.8103538934761613,0.7650486660934475
61,0.8173785262569775,0.7736773740047486
62,0.8049998035529544,0.7597067832609682
63,0.8111157051459177,0.7672962803850766
64,0.799843486991515,0.754503858411389
65,0.8055866882282899,0.761699554094691
66,0.7949755262571103,0.7496356508625246
67,0.8002380101731432,0.7563102642963024
68,0.7902519716847385,0.7449167081704681
69,0.7950732800855045,0.7510755037617285
70,0.7856933131040671,0.7403421044276122
71,0.7901526657650212,0.746077919576014
72,0.7812746254119517,0.7359199173176427
73,0.7852930306656675,0.74122713865211
74,0.7768899952927091,0.7315728482694102
75,0.7805734564174692,0.736458851287729
76,0.7726238493596879,0.7272872127257545
77,0.7760541935017677,0.7319249447791414
78,0.7684563320511937,0.7231286878826159
79,0.771681512655119,0.7274945144286517
80,0.7644024698912967,0.7190549740893211
81,0.767006931227129,0.7227666804989141
82,0.7603455338978237,0.7149785176286994
83,0.7629955622375908,0.7187247993538127
84,0.7565580906384318,0.7112030460808281
85,0.7588467590955061,0.7145500578708193
86,0.7526982223056592,0.7073477650853882
87,0.7549707362403003,0.7106443115938592
88,0.7489522521031458,0.7036029972566187
89,0.7505694183663663,0.7062015882426586
90,0.7451715008941245,0.6998349938834153
91,0.7470230594855807,0.702650017497984
92,0.7417699480543557,0.6964197539996141
93,0.743333271350125,0.6989172130753973
94,0.7382851125276264,0.6929227013493205
95,0.7398069519525565,0.695371198596335
96,0.7348598783425633,0.6894870445787106
97,0.7358809626391682,0.6913582044608455
98,0.731430920945059,0.6860330361380964
99,0.7326000034786239,0.6881002228711587
100,0.7282479455542139,0.6828840246680372
101,0.7292763112530568,0.6847431257664969
102,0.7250405559543791,0.6796598535126731
103,0.725914324837412,0.6813892153271692
104,0.7217728715713273,0.6764167300117888
105,0.722568760687368,0.6780169788549676
106,0.7185664521707902,0.6732014501146468
107,0.7191166054111123,0.6745640621919742
108,0.7154164760659041,0.6700532886368636
109,0.7160422342621368,0.6714360033449699
110,0.7124001037669743,0.667031380079113
111,0.7128715775502111,0.6682761518343299
112,0.7093536653812776,0.6639717828072704
113,0.7095810487929388,0.6649446691337316
114,0.7063050293686312,0.6609316279809028
115,0.7066092764314345,0.6619699484796926
116,0.7034301376507472,0.6580416905840636
117,0.7036349789127812,0.6589507374260406
118,0.7004990450957627,0.6550952133438939
119,0.7006449413752289,0.6559550133101502
120,0.697579739472318,0.6521918067765403
121,0.6977028934109933,0.6529813979435173
122,0.6947785512687513,0.6493579491030531
123,0.6948402166117303,0.6500953448894113
124,0.6919677817943323,0.6465626579881083
125,0.6917955830524241,0.6470360892330205
126,0.6891868941716139,0.6437801854780568
127,0.6891318318766334,0.6443523019938671
128,0.6865951048891257,0.6411823658158972
129,0.6864289220086637,0.6416618699164469
130,0.6839443524987446,0.6385385662207952
131,0.683752875083938,0.6389550940549993
132,0.681297470818413,0.6358905465592507
133,0.68109158829991,0.6362885348184701
134,0.67868303199824,0.63327033846903
135,0.6784175377286094,0.6336125262556497
136,0.676069661755327,0.6306638670779914
137,0.6757653977521139,0.630943907140853
138,0.6734897617231107,0.6280778304485584
139,0.673095040357728,0.6282637520856139
140,0.6709358897107243,0.6255134808608817
141,0.6705621820303085,0.6257189980845064
142,0.668439993977631,0.6230177641711654
143,0.6679879328499406,0.6231066850249307
144,0.6659511793411073,0.620522849397236
145,0.6655368095896737,0.6206544491924426
146,0.6635583702953401,0.618103939598714
147,0.6630588850829553,0.6181608302512921
148,0.6611335992337901,0.6156826994742536
